ID,x,y,z
3438.0,-52.873900150500006,7.044637035005519,0.07
3439.0,-52.873900150500006,7.044637035005519,0.06
3440.0,-50.8402886063,10.56695555250828,0.07
3441.0,-50.8402886063,10.56695555250828,0.06
3442.0,-52.873900150500006,14.089274070011038,0.07
3443.0,-52.873900150500006,14.089274070011038,0.06
3444.0,-50.8402886063,17.611592587513798,0.07
3445.0,-50.8402886063,17.611592587513798,0.06
3446.0,-52.873900150500006,21.13391110501656,0.07
3447.0,-52.873900150500006,21.13391110501656,0.06
3448.0,-50.8402886063,24.65622962251932,0.07
3449.0,-50.8402886063,24.65622962251932,0.06
3450.0,-52.873900150500006,28.178548140022077,0.07
3451.0,-52.873900150500006,28.178548140022077,0.06
3452.0,-50.8402886063,31.700866657524838,0.07
3453.0,-50.8402886063,31.700866657524838,0.06
3454.0,-52.873900150500006,35.223185175027595,0.07
3455.0,-52.873900150500006,35.223185175027595,0.06
3456.0,-50.8402886063,38.745503692530356,0.07
3457.0,-50.8402886063,38.745503692530356,0.06
3458.0,-52.873900150500006,42.26782221003312,0.07
3459.0,-52.873900150500006,42.26782221003312,0.06
3460.0,-50.8402886063,45.790140727535885,0.07
3461.0,-50.8402886063,45.790140727535885,0.06
3462.0,-52.873900150500006,49.31245924503864,0.07
3463.0,-52.873900150500006,49.31245924503864,0.06
3464.0,-50.8402886063,52.83477776254139,0.07
3465.0,-50.8402886063,52.83477776254139,0.06
3466.0,-52.873900150500006,56.35709628004415,0.07
3467.0,-52.873900150500006,56.35709628004415,0.06
3468.0,-50.8402886063,59.879414797546914,0.07
3469.0,-50.8402886063,59.879414797546914,0.06
3470.0,-52.873900150500006,63.401733315049675,0.07
3471.0,-52.873900150500006,63.401733315049675,0.06
3472.0,-50.8402886063,66.92405183255244,0.07
3473.0,-50.8402886063,66.92405183255244,0.06
3474.0,-52.873900150500006,70.44637035005519,0.07
3475.0,-52.873900150500006,70.44637035005519,0.06
3476.0,-50.8402886063,73.96868886755796,0.07
3477.0,-50.8402886063,73.96868886755796,0.06
3478.0,-52.873900150500006,77.49100738506071,0.07
3479.0,-52.873900150500006,77.49100738506071,0.06
3480.0,-50.8402886063,81.01332590256347,0.07
3481.0,-50.8402886063,81.01332590256347,0.06
3482.0,-52.873900150500006,84.53564442006623,0.07
3483.0,-52.873900150500006,84.53564442006623,0.06
3484.0,-50.8402886063,88.05796293756899,0.07
3485.0,-50.8402886063,88.05796293756899,0.06
3486.0,-52.873900150500006,91.58028145507177,0.07
3487.0,-52.873900150500006,91.58028145507177,0.06
3488.0,-50.8402886063,95.10259997257452,0.07
3489.0,-50.8402886063,95.10259997257452,0.06
3490.0,-52.873900150500006,98.62491849007728,0.07
3491.0,-52.873900150500006,98.62491849007728,0.06
3492.0,-50.8402886063,102.14723700758003,0.07
3493.0,-50.8402886063,102.14723700758003,0.06
3494.0,-52.873900150500006,105.66955552508279,0.07
3495.0,-52.873900150500006,105.66955552508279,0.06
3496.0,-50.8402886063,109.19187404258555,0.07
3497.0,-50.8402886063,109.19187404258555,0.06
3498.0,-52.873900150500006,112.7141925600883,0.07
3499.0,-52.873900150500006,112.7141925600883,0.06
3500.0,-50.8402886063,116.23651107759106,0.07
3501.0,-50.8402886063,116.23651107759106,0.06
3502.0,-52.873900150500006,119.75882959509383,0.07
3503.0,-52.873900150500006,119.75882959509383,0.06
3504.0,-50.8402886063,123.28114811259658,0.07
3505.0,-50.8402886063,123.28114811259658,0.06
3506.0,-52.873900150500006,126.80346663009935,0.07
3507.0,-52.873900150500006,126.80346663009935,0.06
3508.0,-50.8402886063,130.32578514760212,0.07
3509.0,-50.8402886063,130.32578514760212,0.06
3510.0,-52.873900150500006,133.84810366510487,0.07
3511.0,-52.873900150500006,133.84810366510487,0.06
3512.0,-50.8402886063,137.37042218260763,0.07
3513.0,-50.8402886063,137.37042218260763,0.06
3514.0,-52.873900150500006,140.89274070011038,0.07
3515.0,-52.873900150500006,140.89274070011038,0.06
3516.0,-50.8402886063,144.41505921761313,0.07
3517.0,-50.8402886063,144.41505921761313,0.06
3518.0,-52.873900150500006,147.93737773511592,0.07
3519.0,-52.873900150500006,147.93737773511592,0.06
3520.0,-50.8402886063,151.45969625261867,0.07
3521.0,-50.8402886063,151.45969625261867,0.06
3522.0,-46.7730655178,-151.45969625261867,0.07
3523.0,-46.7730655178,-151.45969625261867,0.06
3524.0,-48.806677062,-147.93737773511592,0.07
3525.0,-48.806677062,-147.93737773511592,0.06
3526.0,-46.7730655178,-144.41505921761313,0.07
3527.0,-46.7730655178,-144.41505921761313,0.06
3528.0,-48.806677062,-140.89274070011038,0.07
3529.0,-48.806677062,-140.89274070011038,0.06
3530.0,-46.7730655178,-137.37042218260763,0.07
3531.0,-46.7730655178,-137.37042218260763,0.06
3532.0,-48.806677062,-133.84810366510487,0.07
3533.0,-48.806677062,-133.84810366510487,0.06
3534.0,-46.7730655178,-130.32578514760212,0.07
3535.0,-46.7730655178,-130.32578514760212,0.06
3536.0,-48.806677062,-126.80346663009935,0.07
3537.0,-48.806677062,-126.80346663009935,0.06
3538.0,-46.7730655178,-123.28114811259658,0.07
3539.0,-46.7730655178,-123.28114811259658,0.06
3540.0,-48.806677062,-119.75882959509383,0.07
3541.0,-48.806677062,-119.75882959509383,0.06
3542.0,-46.7730655178,-116.23651107759106,0.07
3543.0,-46.7730655178,-116.23651107759106,0.06
3544.0,-48.806677062,-112.7141925600883,0.07
3545.0,-48.806677062,-112.7141925600883,0.06
3546.0,-46.7730655178,-109.19187404258555,0.07
3547.0,-46.7730655178,-109.19187404258555,0.06
3548.0,-48.806677062,-105.66955552508279,0.07
3549.0,-48.806677062,-105.66955552508279,0.06
3550.0,-46.7730655178,-102.14723700758003,0.07
3551.0,-46.7730655178,-102.14723700758003,0.06
3552.0,-48.806677062,-98.62491849007728,0.07
3553.0,-48.806677062,-98.62491849007728,0.06
3554.0,-46.7730655178,-95.10259997257452,0.07
3555.0,-46.7730655178,-95.10259997257452,0.06
3556.0,-48.806677062,-91.58028145507177,0.07
3557.0,-48.806677062,-91.58028145507177,0.06
3558.0,-46.7730655178,-88.05796293756899,0.07
3559.0,-46.7730655178,-88.05796293756899,0.06
3560.0,-48.806677062,-84.53564442006623,0.07
3561.0,-48.806677062,-84.53564442006623,0.06
3562.0,-46.7730655178,-81.01332590256347,0.07
3563.0,-46.7730655178,-81.01332590256347,0.06
3564.0,-48.806677062,-77.49100738506071,0.07
3565.0,-48.806677062,-77.49100738506071,0.06
3566.0,-46.7730655178,-73.96868886755796,0.07
3567.0,-46.7730655178,-73.96868886755796,0.06
3568.0,-48.806677062,-70.44637035005519,0.07
3569.0,-48.806677062,-70.44637035005519,0.06
3570.0,-46.7730655178,-66.92405183255244,0.07
3571.0,-46.7730655178,-66.92405183255244,0.06
3572.0,-48.806677062,-63.401733315049675,0.07
3573.0,-48.806677062,-63.401733315049675,0.06
3574.0,-46.7730655178,-59.879414797546914,0.07
3575.0,-46.7730655178,-59.879414797546914,0.06
3576.0,-48.806677062,-56.35709628004415,0.07
3577.0,-48.806677062,-56.35709628004415,0.06
3578.0,-46.7730655178,-52.83477776254139,0.07
3579.0,-46.7730655178,-52.83477776254139,0.06
3580.0,-48.806677062,-49.31245924503864,0.07
3581.0,-48.806677062,-49.31245924503864,0.06
3582.0,-46.7730655178,-45.790140727535885,0.07
3583.0,-46.7730655178,-45.790140727535885,0.06
3584.0,-48.806677062,-42.26782221003312,0.07
3585.0,-48.806677062,-42.26782221003312,0.06
3586.0,-46.7730655178,-38.745503692530356,0.07
3587.0,-46.7730655178,-38.745503692530356,0.06
3588.0,-48.806677062,-35.223185175027595,0.07
3589.0,-48.806677062,-35.223185175027595,0.06
3590.0,-46.7730655178,-31.700866657524838,0.07
3591.0,-46.7730655178,-31.700866657524838,0.06
3592.0,-48.806677062,-28.178548140022077,0.07
3593.0,-48.806677062,-28.178548140022077,0.06
3594.0,-46.7730655178,-24.65622962251932,0.07
3595.0,-46.7730655178,-24.65622962251932,0.06
3596.0,-48.806677062,-21.13391110501656,0.07
3597.0,-48.806677062,-21.13391110501656,0.06
3598.0,-46.7730655178,-17.611592587513798,0.07
3599.0,-46.7730655178,-17.611592587513798,0.06
3600.0,-48.806677062,-14.089274070011038,0.07
3601.0,-48.806677062,-14.089274070011038,0.06
3602.0,-46.7730655178,-10.56695555250828,0.07
3603.0,-46.7730655178,-10.56695555250828,0.06
3604.0,-48.806677062,-7.044637035005519,0.07
3605.0,-48.806677062,-7.044637035005519,0.06
3606.0,-46.7730655178,-3.5223185175027596,0.07
3607.0,-46.7730655178,-3.5223185175027596,0.06
3608.0,-48.806677062,0.0,0.07
3609.0,-48.806677062,0.0,0.06
3610.0,-46.7730655178,3.5223185175027596,0.07
3611.0,-46.7730655178,3.5223185175027596,0.06
3612.0,-48.806677062,7.044637035005519,0.07
3613.0,-48.806677062,7.044637035005519,0.06
3614.0,-46.7730655178,10.56695555250828,0.07
3615.0,-46.7730655178,10.56695555250828,0.06
3616.0,-48.806677062,14.089274070011038,0.07
3617.0,-48.806677062,14.089274070011038,0.06
3618.0,-46.7730655178,17.611592587513798,0.07
3619.0,-46.7730655178,17.611592587513798,0.06
3620.0,-48.806677062,21.13391110501656,0.07
3621.0,-48.806677062,21.13391110501656,0.06
3622.0,-46.7730655178,24.65622962251932,0.07
3623.0,-46.7730655178,24.65622962251932,0.06
3624.0,-48.806677062,28.178548140022077,0.07
3625.0,-48.806677062,28.178548140022077,0.06
3626.0,-46.7730655178,31.700866657524838,0.07
3627.0,-46.7730655178,31.700866657524838,0.06
3628.0,-48.806677062,35.223185175027595,0.07
3629.0,-48.806677062,35.223185175027595,0.06
3630.0,-46.7730655178,38.745503692530356,0.07
3631.0,-46.7730655178,38.745503692530356,0.06
3632.0,-48.806677062,42.26782221003312,0.07
3633.0,-48.806677062,42.26782221003312,0.06
3634.0,-46.7730655178,45.790140727535885,0.07
3635.0,-46.7730655178,45.790140727535885,0.06
3636.0,-48.806677062,49.31245924503864,0.07
3637.0,-48.806677062,49.31245924503864,0.06
3638.0,-46.7730655178,52.83477776254139,0.07
3639.0,-46.7730655178,52.83477776254139,0.06
3640.0,-48.806677062,56.35709628004415,0.07
3641.0,-48.806677062,56.35709628004415,0.06
3642.0,-46.7730655178,59.879414797546914,0.07
3643.0,-46.7730655178,59.879414797546914,0.06
3644.0,-48.806677062,63.401733315049675,0.07
3645.0,-48.806677062,63.401733315049675,0.06
3646.0,-46.7730655178,66.92405183255244,0.07
3647.0,-46.7730655178,66.92405183255244,0.06
3648.0,-48.806677062,70.44637035005519,0.07
3649.0,-48.806677062,70.44637035005519,0.06
3650.0,-46.7730655178,73.96868886755796,0.07
3651.0,-46.7730655178,73.96868886755796,0.06
3652.0,-48.806677062,77.49100738506071,0.07
3653.0,-48.806677062,77.49100738506071,0.06
3654.0,-46.7730655178,81.01332590256347,0.07
3655.0,-46.7730655178,81.01332590256347,0.06
3656.0,-48.806677062,84.53564442006623,0.07
3657.0,-48.806677062,84.53564442006623,0.06
3658.0,-46.7730655178,88.05796293756899,0.07
3659.0,-46.7730655178,88.05796293756899,0.06
3660.0,-48.806677062,91.58028145507177,0.07
3661.0,-48.806677062,91.58028145507177,0.06
3662.0,-46.7730655178,95.10259997257452,0.07
3663.0,-46.7730655178,95.10259997257452,0.06
3664.0,-48.806677062,98.62491849007728,0.07
3665.0,-48.806677062,98.62491849007728,0.06
3666.0,-46.7730655178,102.14723700758003,0.07
3667.0,-46.7730655178,102.14723700758003,0.06
3668.0,-48.806677062,105.66955552508279,0.07
3669.0,-48.806677062,105.66955552508279,0.06
3670.0,-46.7730655178,109.19187404258555,0.07
3671.0,-46.7730655178,109.19187404258555,0.06
3672.0,-48.806677062,112.7141925600883,0.07
3673.0,-48.806677062,112.7141925600883,0.06
3674.0,-46.7730655178,116.23651107759106,0.07
3675.0,-46.7730655178,116.23651107759106,0.06
3676.0,-48.806677062,119.75882959509383,0.07
3677.0,-48.806677062,119.75882959509383,0.06
3678.0,-46.7730655178,123.28114811259658,0.07
3679.0,-46.7730655178,123.28114811259658,0.06
3680.0,-48.806677062,126.80346663009935,0.07
3681.0,-48.806677062,126.80346663009935,0.06
3682.0,-46.7730655178,130.32578514760212,0.07
3683.0,-46.7730655178,130.32578514760212,0.06
3684.0,-48.806677062,133.84810366510487,0.07
3685.0,-48.806677062,133.84810366510487,0.06
3686.0,-46.7730655178,137.37042218260763,0.07
3687.0,-46.7730655178,137.37042218260763,0.06
3688.0,-48.806677062,140.89274070011038,0.07
3689.0,-48.806677062,140.89274070011038,0.06
3690.0,-46.7730655178,144.41505921761313,0.07
3691.0,-46.7730655178,144.41505921761313,0.06
3692.0,-48.806677062,147.93737773511592,0.07
3693.0,-48.806677062,147.93737773511592,0.06
3694.0,-46.7730655178,151.45969625261867,0.07
3695.0,-46.7730655178,151.45969625261867,0.06
3696.0,-44.739453973500005,-154.98201477012142,0.07
3697.0,-44.739453973500005,-154.98201477012142,0.06
3698.0,-42.7058424293,-151.45969625261867,0.07
3699.0,-42.7058424293,-151.45969625261867,0.06
3700.0,-44.739453973500005,-147.93737773511592,0.07
3701.0,-44.739453973500005,-147.93737773511592,0.06
3702.0,-42.7058424293,-144.41505921761313,0.07
3703.0,-42.7058424293,-144.41505921761313,0.06
3704.0,-44.739453973500005,-140.89274070011038,0.07
3705.0,-44.739453973500005,-140.89274070011038,0.06
3706.0,-42.7058424293,-137.37042218260763,0.07
3707.0,-42.7058424293,-137.37042218260763,0.06
3708.0,-44.739453973500005,-133.84810366510487,0.07
3709.0,-44.739453973500005,-133.84810366510487,0.06
3710.0,-42.7058424293,-130.32578514760212,0.07
3711.0,-42.7058424293,-130.32578514760212,0.06
3712.0,-44.739453973500005,-126.80346663009935,0.07
3713.0,-44.739453973500005,-126.80346663009935,0.06
3714.0,-42.7058424293,-123.28114811259658,0.07
3715.0,-42.7058424293,-123.28114811259658,0.06
3716.0,-44.739453973500005,-119.75882959509383,0.07
3717.0,-44.739453973500005,-119.75882959509383,0.06
3718.0,-42.7058424293,-116.23651107759106,0.07
3719.0,-42.7058424293,-116.23651107759106,0.06
3720.0,-44.739453973500005,-112.7141925600883,0.07
3721.0,-44.739453973500005,-112.7141925600883,0.06
3722.0,-42.7058424293,-109.19187404258555,0.07
3723.0,-42.7058424293,-109.19187404258555,0.06
3724.0,-44.739453973500005,-105.66955552508279,0.07
3725.0,-44.739453973500005,-105.66955552508279,0.06
3726.0,-42.7058424293,-102.14723700758003,0.07
3727.0,-42.7058424293,-102.14723700758003,0.06
3728.0,-44.739453973500005,-98.62491849007728,0.07
3729.0,-44.739453973500005,-98.62491849007728,0.06
3730.0,-42.7058424293,-95.10259997257452,0.07
3731.0,-42.7058424293,-95.10259997257452,0.06
3732.0,-44.739453973500005,-91.58028145507177,0.07
3733.0,-44.739453973500005,-91.58028145507177,0.06
3734.0,-42.7058424293,-88.05796293756899,0.07
3735.0,-42.7058424293,-88.05796293756899,0.06
3736.0,-44.739453973500005,-84.53564442006623,0.07
3737.0,-44.739453973500005,-84.53564442006623,0.06
3738.0,-42.7058424293,-81.01332590256347,0.07
3739.0,-42.7058424293,-81.01332590256347,0.06
3740.0,-44.739453973500005,-77.49100738506071,0.07
3741.0,-44.739453973500005,-77.49100738506071,0.06
3742.0,-42.7058424293,-73.96868886755796,0.07
3743.0,-42.7058424293,-73.96868886755796,0.06
3744.0,-44.739453973500005,-70.44637035005519,0.07
3745.0,-44.739453973500005,-70.44637035005519,0.06
3746.0,-42.7058424293,-66.92405183255244,0.07
3747.0,-42.7058424293,-66.92405183255244,0.06
3748.0,-44.739453973500005,-63.401733315049675,0.07
3749.0,-44.739453973500005,-63.401733315049675,0.06
3750.0,-42.7058424293,-59.879414797546914,0.07
3751.0,-42.7058424293,-59.879414797546914,0.06
3752.0,-44.739453973500005,-56.35709628004415,0.07
3753.0,-44.739453973500005,-56.35709628004415,0.06
3754.0,-42.7058424293,-52.83477776254139,0.07
3755.0,-42.7058424293,-52.83477776254139,0.06
3756.0,-44.739453973500005,-49.31245924503864,0.07
3757.0,-44.739453973500005,-49.31245924503864,0.06
3758.0,-42.7058424293,-45.790140727535885,0.07
3759.0,-42.7058424293,-45.790140727535885,0.06
3760.0,-44.739453973500005,-42.26782221003312,0.07
3761.0,-44.739453973500005,-42.26782221003312,0.06
3762.0,-42.7058424293,-38.745503692530356,0.07
3763.0,-42.7058424293,-38.745503692530356,0.06
3764.0,-44.739453973500005,-35.223185175027595,0.07
3765.0,-44.739453973500005,-35.223185175027595,0.06
3766.0,-42.7058424293,-31.700866657524838,0.07
3767.0,-42.7058424293,-31.700866657524838,0.06
3768.0,-44.739453973500005,-28.178548140022077,0.07
3769.0,-44.739453973500005,-28.178548140022077,0.06
3770.0,-42.7058424293,-24.65622962251932,0.07
3771.0,-42.7058424293,-24.65622962251932,0.06
3772.0,-44.739453973500005,-21.13391110501656,0.07
3773.0,-44.739453973500005,-21.13391110501656,0.06
3774.0,-42.7058424293,-17.611592587513798,0.07
3775.0,-42.7058424293,-17.611592587513798,0.06
3776.0,-44.739453973500005,-14.089274070011038,0.07
3777.0,-44.739453973500005,-14.089274070011038,0.06
3778.0,-42.7058424293,-10.56695555250828,0.07
3779.0,-42.7058424293,-10.56695555250828,0.06
3780.0,-44.739453973500005,-7.044637035005519,0.07
3781.0,-44.739453973500005,-7.044637035005519,0.06
3782.0,-42.7058424293,-3.5223185175027596,0.07
3783.0,-42.7058424293,-3.5223185175027596,0.06
3784.0,-44.739453973500005,0.0,0.07
3785.0,-44.739453973500005,0.0,0.06
3786.0,-42.7058424293,3.5223185175027596,0.07
3787.0,-42.7058424293,3.5223185175027596,0.06
3788.0,-44.739453973500005,7.044637035005519,0.07
3789.0,-44.739453973500005,7.044637035005519,0.06
3790.0,-42.7058424293,10.56695555250828,0.07
3791.0,-42.7058424293,10.56695555250828,0.06
3792.0,-44.739453973500005,14.089274070011038,0.07
3793.0,-44.739453973500005,14.089274070011038,0.06
3794.0,-42.7058424293,17.611592587513798,0.07
3795.0,-42.7058424293,17.611592587513798,0.06
3796.0,-44.739453973500005,21.13391110501656,0.07
3797.0,-44.739453973500005,21.13391110501656,0.06
3798.0,-42.7058424293,24.65622962251932,0.07
3799.0,-42.7058424293,24.65622962251932,0.06
3800.0,-44.739453973500005,28.178548140022077,0.07
3801.0,-44.739453973500005,28.178548140022077,0.06
3802.0,-42.7058424293,31.700866657524838,0.07
3803.0,-42.7058424293,31.700866657524838,0.06
3804.0,-44.739453973500005,35.223185175027595,0.07
3805.0,-44.739453973500005,35.223185175027595,0.06
3806.0,-42.7058424293,38.745503692530356,0.07
3807.0,-42.7058424293,38.745503692530356,0.06
3808.0,-44.739453973500005,42.26782221003312,0.07
3809.0,-44.739453973500005,42.26782221003312,0.06
3810.0,-42.7058424293,45.790140727535885,0.07
3811.0,-42.7058424293,45.790140727535885,0.06
3812.0,-44.739453973500005,49.31245924503864,0.07
3813.0,-44.739453973500005,49.31245924503864,0.06
3814.0,-42.7058424293,52.83477776254139,0.07
3815.0,-42.7058424293,52.83477776254139,0.06
3816.0,-44.739453973500005,56.35709628004415,0.07
3817.0,-44.739453973500005,56.35709628004415,0.06
3818.0,-42.7058424293,59.879414797546914,0.07
3819.0,-42.7058424293,59.879414797546914,0.06
3820.0,-44.739453973500005,63.401733315049675,0.07
3821.0,-44.739453973500005,63.401733315049675,0.06
3822.0,-42.7058424293,66.92405183255244,0.07
3823.0,-42.7058424293,66.92405183255244,0.06
3824.0,-44.739453973500005,70.44637035005519,0.07
3825.0,-44.739453973500005,70.44637035005519,0.06
3826.0,-42.7058424293,73.96868886755796,0.07
3827.0,-42.7058424293,73.96868886755796,0.06
3828.0,-44.739453973500005,77.49100738506071,0.07
3829.0,-44.739453973500005,77.49100738506071,0.06
3830.0,-42.7058424293,81.01332590256347,0.07
3831.0,-42.7058424293,81.01332590256347,0.06
3832.0,-44.739453973500005,84.53564442006623,0.07
3833.0,-44.739453973500005,84.53564442006623,0.06
3834.0,-42.7058424293,88.05796293756899,0.07
3835.0,-42.7058424293,88.05796293756899,0.06
3836.0,-44.739453973500005,91.58028145507177,0.07
3837.0,-44.739453973500005,91.58028145507177,0.06
3838.0,-42.7058424293,95.10259997257452,0.07
3839.0,-42.7058424293,95.10259997257452,0.06
3840.0,-44.739453973500005,98.62491849007728,0.07
3841.0,-44.739453973500005,98.62491849007728,0.06
3842.0,-42.7058424293,102.14723700758003,0.07
3843.0,-42.7058424293,102.14723700758003,0.06
3844.0,-44.739453973500005,105.66955552508279,0.07
3845.0,-44.739453973500005,105.66955552508279,0.06
3846.0,-42.7058424293,109.19187404258555,0.07
3847.0,-42.7058424293,109.19187404258555,0.06
3848.0,-44.739453973500005,112.7141925600883,0.07
3849.0,-44.739453973500005,112.7141925600883,0.06
3850.0,-42.7058424293,116.23651107759106,0.07
3851.0,-42.7058424293,116.23651107759106,0.06
3852.0,-44.739453973500005,119.75882959509383,0.07
3853.0,-44.739453973500005,119.75882959509383,0.06
3854.0,-42.7058424293,123.28114811259658,0.07
3855.0,-42.7058424293,123.28114811259658,0.06
3856.0,-44.739453973500005,126.80346663009935,0.07
3857.0,-44.739453973500005,126.80346663009935,0.06
3858.0,-42.7058424293,130.32578514760212,0.07
3859.0,-42.7058424293,130.32578514760212,0.06
3860.0,-44.739453973500005,133.84810366510487,0.07
3861.0,-44.739453973500005,133.84810366510487,0.06
3862.0,-42.7058424293,137.37042218260763,0.07
3863.0,-42.7058424293,137.37042218260763,0.06
3864.0,-44.739453973500005,140.89274070011038,0.07
3865.0,-44.739453973500005,140.89274070011038,0.06
3866.0,-42.7058424293,144.41505921761313,0.07
3867.0,-42.7058424293,144.41505921761313,0.06
3868.0,-44.739453973500005,147.93737773511592,0.07
3869.0,-44.739453973500005,147.93737773511592,0.06
3870.0,-42.7058424293,151.45969625261867,0.07
3871.0,-42.7058424293,151.45969625261867,0.06
3872.0,-44.739453973500005,154.98201477012142,0.07
3873.0,-44.739453973500005,154.98201477012142,0.06
3874.0,-40.672230885,-154.98201477012142,0.07
3875.0,-40.672230885,-154.98201477012142,0.06
3876.0,-38.6386193408,-151.45969625261867,0.07
3877.0,-38.6386193408,-151.45969625261867,0.06
3878.0,-40.672230885,-147.93737773511592,0.07
3879.0,-40.672230885,-147.93737773511592,0.06
3880.0,-38.6386193408,-144.41505921761313,0.07
3881.0,-38.6386193408,-144.41505921761313,0.06
3882.0,-40.672230885,-140.89274070011038,0.07
3883.0,-40.672230885,-140.89274070011038,0.06
3884.0,-38.6386193408,-137.37042218260763,0.07
3885.0,-38.6386193408,-137.37042218260763,0.06
3886.0,-40.672230885,-133.84810366510487,0.07
3887.0,-40.672230885,-133.84810366510487,0.06
3888.0,-38.6386193408,-130.32578514760212,0.07
3889.0,-38.6386193408,-130.32578514760212,0.06
3890.0,-40.672230885,-126.80346663009935,0.07
3891.0,-40.672230885,-126.80346663009935,0.06
3892.0,-38.6386193408,-123.28114811259658,0.07
3893.0,-38.6386193408,-123.28114811259658,0.06
3894.0,-40.672230885,-119.75882959509383,0.07
3895.0,-40.672230885,-119.75882959509383,0.06
3896.0,-38.6386193408,-116.23651107759106,0.07
3897.0,-38.6386193408,-116.23651107759106,0.06
3898.0,-40.672230885,-112.7141925600883,0.07
3899.0,-40.672230885,-112.7141925600883,0.06
3900.0,-38.6386193408,-109.19187404258555,0.07
3901.0,-38.6386193408,-109.19187404258555,0.06
3902.0,-40.672230885,-105.66955552508279,0.07
3903.0,-40.672230885,-105.66955552508279,0.06
3904.0,-38.6386193408,-102.14723700758003,0.07
3905.0,-38.6386193408,-102.14723700758003,0.06
3906.0,-40.672230885,-98.62491849007728,0.07
3907.0,-40.672230885,-98.62491849007728,0.06
3908.0,-38.6386193408,-95.10259997257452,0.07
3909.0,-38.6386193408,-95.10259997257452,0.06
3910.0,-40.672230885,-91.58028145507177,0.07
3911.0,-40.672230885,-91.58028145507177,0.06
3912.0,-38.6386193408,-88.05796293756899,0.07
3913.0,-38.6386193408,-88.05796293756899,0.06
3914.0,-40.672230885,-84.53564442006623,0.07
3915.0,-40.672230885,-84.53564442006623,0.06
3916.0,-38.6386193408,-81.01332590256347,0.07
3917.0,-38.6386193408,-81.01332590256347,0.06
3918.0,-40.672230885,-77.49100738506071,0.07
3919.0,-40.672230885,-77.49100738506071,0.06
3920.0,-38.6386193408,-73.96868886755796,0.07
3921.0,-38.6386193408,-73.96868886755796,0.06
3922.0,-40.672230885,-70.44637035005519,0.07
3923.0,-40.672230885,-70.44637035005519,0.06
3924.0,-38.6386193408,-66.92405183255244,0.07
3925.0,-38.6386193408,-66.92405183255244,0.06
3926.0,-40.672230885,-63.401733315049675,0.07
3927.0,-40.672230885,-63.401733315049675,0.06
3928.0,-38.6386193408,-59.879414797546914,0.07
3929.0,-38.6386193408,-59.879414797546914,0.06
3930.0,-40.672230885,-56.35709628004415,0.07
3931.0,-40.672230885,-56.35709628004415,0.06
3932.0,-38.6386193408,-52.83477776254139,0.07
3933.0,-38.6386193408,-52.83477776254139,0.06
3934.0,-40.672230885,-49.31245924503864,0.07
3935.0,-40.672230885,-49.31245924503864,0.06
3936.0,-38.6386193408,-45.790140727535885,0.07
3937.0,-38.6386193408,-45.790140727535885,0.06
3938.0,-40.672230885,-42.26782221003312,0.07
3939.0,-40.672230885,-42.26782221003312,0.06
3940.0,-38.6386193408,-38.745503692530356,0.07
3941.0,-38.6386193408,-38.745503692530356,0.06
3942.0,-40.672230885,-35.223185175027595,0.07
3943.0,-40.672230885,-35.223185175027595,0.06
3944.0,-38.6386193408,-31.700866657524838,0.07
3945.0,-38.6386193408,-31.700866657524838,0.06
3946.0,-40.672230885,-28.178548140022077,0.07
3947.0,-40.672230885,-28.178548140022077,0.06
3948.0,-38.6386193408,-24.65622962251932,0.07
3949.0,-38.6386193408,-24.65622962251932,0.06
3950.0,-40.672230885,-21.13391110501656,0.07
3951.0,-40.672230885,-21.13391110501656,0.06
3952.0,-38.6386193408,-17.611592587513798,0.07
3953.0,-38.6386193408,-17.611592587513798,0.06
3954.0,-40.672230885,-14.089274070011038,0.07
3955.0,-40.672230885,-14.089274070011038,0.06
3956.0,-38.6386193408,-10.56695555250828,0.07
3957.0,-38.6386193408,-10.56695555250828,0.06
3958.0,-40.672230885,-7.044637035005519,0.07
3959.0,-40.672230885,-7.044637035005519,0.06
3960.0,-38.6386193408,-3.5223185175027596,0.07
3961.0,-38.6386193408,-3.5223185175027596,0.06
3962.0,-40.672230885,0.0,0.07
3963.0,-40.672230885,0.0,0.06
3964.0,-38.6386193408,3.5223185175027596,0.07
3965.0,-38.6386193408,3.5223185175027596,0.06
3966.0,-40.672230885,7.044637035005519,0.07
3967.0,-40.672230885,7.044637035005519,0.06
3968.0,-38.6386193408,10.56695555250828,0.07
3969.0,-38.6386193408,10.56695555250828,0.06
3970.0,-40.672230885,14.089274070011038,0.07
3971.0,-40.672230885,14.089274070011038,0.06
3972.0,-38.6386193408,17.611592587513798,0.07
3973.0,-38.6386193408,17.611592587513798,0.06
3974.0,-40.672230885,21.13391110501656,0.07
3975.0,-40.672230885,21.13391110501656,0.06
3976.0,-38.6386193408,24.65622962251932,0.07
3977.0,-38.6386193408,24.65622962251932,0.06
3978.0,-40.672230885,28.178548140022077,0.07
3979.0,-40.672230885,28.178548140022077,0.06
3980.0,-38.6386193408,31.700866657524838,0.07
3981.0,-38.6386193408,31.700866657524838,0.06
3982.0,-40.672230885,35.223185175027595,0.07
3983.0,-40.672230885,35.223185175027595,0.06
3984.0,-38.6386193408,38.745503692530356,0.07
3985.0,-38.6386193408,38.745503692530356,0.06
3986.0,-40.672230885,42.26782221003312,0.07
3987.0,-40.672230885,42.26782221003312,0.06
